Original,Translated
"3.7 But whosoever, controlling the senses by the mind, O Arjuna, engages himself in Karma Yoga with the organs of action, without attachment, he excels.","3.7. But, O Arjuna, the man who exercises Karma Yoga from the unabated Karmenandras by subduing the senses of the mind is superior."
"3.8 Do thou perform (thy) bounden duty, for action is superior to inaction and even the maintenance of the body would not be possible for thee by inaction.","Do your duty, for it is better than undoing. If you do not do your duty, your body will not be perfect."
"3.9 The world is bound by actions other than those performed for the sake of sacrifice; do thou, therefore, O son of Kunti (Arjuna), perform action for that sake (for sacrifice alone), free from attachment.","3.9. The man who is engaged in other works besides the one done for the sacrifice is bound by the works. Therefore, O Kauntya, abandon the attachment and conduct the work in the name of the sacrifice."
"3.10 The Creator, having in the beginning (of creation) created mankind together with sacrifice, said, ""By this shall ye propagate; let this be the milch cow of your desires (the cow which yields all the desired objects).""","3.10. Prajapati (Saratikarta) created the Prasa with Yaj in the beginning and said, ""By this Yaj you achieve growth and this Yaj will fulfill the desires you desire for you""."
"3.11 With this do ye nourish the gods and may those gods nourish you; thus nourishing one another, ye shall attain to the highest good.",3.11. You should make progress on the part of the gods through this sacrifice and they should make progress on you.
"3.12 The gods, nourished by the sacrifice, will give you the desired objects. So, he who enjoys the objects given by the gods without offering (in return) to them, is verily a thief.",3.12. The gods nourished by the Yajna will provide you with the pleasures they give. The man who enjoys the pleasures they give without giving them is certainly a thief.
3.13 The righteous who eat the remnants of the sacrifice are freed from all sins; but those sinful ones who cook food (only) for their own sake verily eat sin.,"The best men who eat the remaining grain of the sacrifice are absolved of all sins, but those who cook only for themselves eat only sins."
3.14 From food come forth beings; from rain food is produced; from sacrifice arises rain and sacrifice is born of action.,3. 14. All beings are born from grain. The origin of grain is from purgation. The origin of purgation is from Yogin and Yogin.
"3.15 Know thou that action comes from Brahma and Brahma comes from the Imperishable. Therefore, the all-pervading (Brahma) ever rests in sacrifice.","3.15 Karma originates from Brahmaji and is expressed by Brahmaji letters. Therefore, the universal Brahma is always distinguished in the Yajna."
"3.16 He who does not follow here the wheel thus set revolving, who is of sinful life, rejoicing in the senses, he lives in vain, O Arjuna.","3.16 The man who does not follow the cycle thus instituted here, who indulges in the sense of sin, lives in vain."
"3.17 But for that man who rejoices only in the Self, who is satisfied with the Self and who is content in the Self alone, verily there is nothing to do.",But the one who rejoices in the Spirit is satisfied in the Spirit and satisfied in the Spirit is not obliged.
3.18 For him there is no interest whatever in what is done or what is not done; nor does he depend on any being for any object.,"3. 18. In this world, the man has no purpose by deed or by nature, nor does he depend on the ghost for anything."
"3.19 Therefore without attachment, do thou always perform action which should be done; for by performing action without attachment man reaches the Supreme.","Therefore, do your duty always without being discouraged, for the discouraged man receives the Spirit by working."
3.20 Janaka and others attained perfection verily by action only; even with a view to the protection of the masses thou shouldst perform action.,3.20. Jankadhi (Khanni Jan) also see the folk collection (Lok Rakhshan) which is the only way to gain consciousness through the work; you are worthy of doing the work.
"3.21 Whatsoever a great man does, that the other men also do; whatever he sets up as the standard, that the world (mankind) follows.","3.21. The best man behaves as the others do; the man who proves, the people follow him."
"3.22 There is nothing in the three worlds, O Arjuna, that should be done by Me, nor is there anything unattained that should be attained; yet I engage Myself in action.","3. 22. Although I have no duty in the triad and not a little thing to be gained is unattainable, I still perform in the karmā."
"3.23 For, should I not ever engage Myself in action, unwearied, men would in every way follow My path, O Arjuna.","If I had been cautious, perhaps I would have done nothing, O Parth, and men would have followed my way."
3.24 These worlds would perish if I did not perform action; I should be the author of confusion of castes and destruction of these beings.,"If I do not act, all these peoples will perish; and I will be a transgressor and a harasser of this people."
"3.25 As the ignorant men act from attachment to action, O Bharata (Arjuna), so should the wise act without attachment, wishing the welfare of the world.","3. 25. O India, as the ignorant man who is obsessed with work does, so let the learned man act with the will of the people - welfare."
"3.26 Let no wise man unsettle the mind of ignorant people who are attached to action; he should engage them in all actions, himself fulfilling them with devotion.","3.26. A wise man, do not deceive the minds of the ignorant who are obsessed with deeds, but do the same to them with your own devotion."
"3.27 All actions are wrought in all cases by the alities of Nature only. He whose mind is deluded by egoism thinks, ""I am the doer.""","3. 27. All works are done by the virtues of nature, a man enticed by ego assumes, ""I am the doer""."
"3.28 But he who knows the Truth, O mighty-armed (Arjuna), about the divisions of the alities and (their) functions, knowing that the Gunas as senses move amidst the Gunas as the sense-objects, is not attached.","But, O Mahabah, a wise man who knows the truth of the department of virtue and work is not obsessed with the knowledge that ""virtues are the result of virtue""."
3.29 Those deluded by the alities of Nature are attached to the functions of the alities. The man of perfect knowledge should not unsettle the foolish one who is of imperfect knowledge.,"3.29 Men who are enticed by the qualities of nature are obsessed with virtue and work, do not let the man who is fully knowledgeable distract the men who are imperfectly wise."
"3.30 Renouncing all actions in Me, with the mind centred in the Self, free from hope and egoism, and from (mental) fever, do thou fight.","3.30 Fight without fear, without hope, without compassion, with all your works in me."
"3.31 Those men who constantly practise this teaching of Mine with faith and without cavilling, they too are freed from actions.","Those who follow My commands without any sense of guilt and devotion, are exempt from their deeds."
"3.32 But those who carp at My teaching and do not practise it, deluded of all knowledge, and devoid of discrimination, know them to be doomed to destruction.",But you will see that those who are foolish and do not follow my teaching are destroyed by the foolish minds of those who are enticed by this knowledge.
"3.33 Even a wise man acts in accordance with his own nature; beings will follow Nature; what can 
restraint do?","3.33. The wise man also works according to his nature. All beings go according to their nature, then what will the grace of any one do."
