Original,Translated
"2.72 This is the Brahmic seat (eternal state), O son of Pritha. Attaining to this, none is deluded. Being established therein, even at the end of life, one attains to oneness with Brahman.","..2.72.. O Partha, this is a Brahmi situation. A man does not get fascinated after receiving this. By remaining steadfast in this faith even in the final moments, one attains Brahmanirvana (oneness with Brahma)."
"3.1 Arjuna said  If Thou thinkest that knowledge is superior to action, O Krishna, why then, O Kesava, dost Thou ask me to engage in this terrible action?","..3.1.. O Janardan, if you believe that knowledge is superior to action, then O Keshav, why do you force me into this terrible action?"
"3.2 With this apparently perplexing speech, Thou confusest, as it were, my understanding; therefore tell me that one way for certain by which I may attain bliss.","..3.2.. You fascinate my mind with this compound sentence, so please definitely tell me that one (path) by which I can attain the ultimate glory."
"3.3 The Blessed Lord said  In this world there is a twofold path, as I said before, O sinless one; the path of knowledge of the Sankhyas and the path of action of the Yogins.","..3.3.. Shri Bhagwan said, O sinless (Anagh) Arjun, in this verse, I have already mentioned two types of loyalty: that of the knowledgeable people (Sankhyaanam) through Gyan Yoga and that of the Yogis through Karma Yoga."
3.4 Not by non-performance of actions does man reach actionlessness; nor by mere renunciation does he attain to perfection.,"..3.4.. Man does not attain renunciation by not performing deeds, nor does he attain perfection (perfection) only by renunciation of deeds."
3.5 Verily none can ever remain for even a moment without performing action; for everyone is made to act helplessly indeed by the alities born of Nature.,..3.5.. No man can ever remain without doing work even for a moment because all (men) who are possessed by the qualities arising from nature are made to do work.
"3.6 He who, restraining the organs of action, sits thinking of the sense-objects in mind, he of deluded understanding is called a hypocrite.",..3.6.. The foolish person who controls the physical senses and keeps remembering (contemplating) the pleasures of the senses in his mind is called a liar (arrogant).
"3.7 But whosoever, controlling the senses by the mind, O Arjuna, engages himself in Karma Yoga with the organs of action, without attachment, he excels.","..3.7.. But O Arjun, the man who controls the senses through his mind and is free from attachment and practices Karma Yoga through his senses, is the best."
"3.8 Do thou perform (thy) bounden duty, for action is superior to inaction and even the maintenance of the body would not be possible for thee by inaction.","..3.8.. You do your duty because action is better than non-action. Due to your inaction, even the subsistence of (your) body will not be accomplished."
"3.9 The world is bound by actions other than those performed for the sake of sacrifice; do thou, therefore, O son of Kunti (Arjuna), perform action for that sake (for sacrifice alone), free from attachment.","..3.9.. This man, engaged in any action other than the one performed for the Yagya, is bound by his actions, therefore, O Kaunteya, give up all attachment and perform the actions properly only for the sake of the Yagya."
"3.10 The Creator, having in the beginning (of creation) created mankind together with sacrifice, said, ""By this shall ye propagate; let this be the milch cow of your desires (the cow which yields all the desired objects).""","..3.10.. Prajapati (Creator) created the people along with Yagya in the beginning (of creation) and said that through this Yagya, you get growth and this Yagya fulfills the desires desired for you (Ishtakamdhuk)."
"3.11 With this do ye nourish the gods and may those gods nourish you; thus nourishing one another, ye shall attain to the highest good.","..3.11.. You people should progress the gods through this yajna and those gods should progress you. By making mutual progress in this way, you will attain ultimate glory."
"3.12 The gods, nourished by the sacrifice, will give you the desired objects. So, he who enjoys the objects given by the gods without offering (in return) to them, is verily a thief.",..3.12.. The gods nourished by the Yagya will provide you with the desired food. The man who enjoys the pleasures given by them without giving them to them is definitely a thief.
3.13 The righteous who eat the remnants of the sacrifice are freed from all sins; but those sinful ones who cook food (only) for their own sake verily eat sin.,"..3.13.. The noble men who eat the leftover food from the Yagya are freed from all sins, but those who cook only for themselves, eat only sins."
3.14 From food come forth beings; from rain food is produced; from sacrifice arises rain and sacrifice is born of action.,..3.14.. All living beings are born from food. Food is born from plants. Parjanya originates from Yagya and Yagya originates from actions.
"3.15 Know thou that action comes from Brahma and Brahma comes from the Imperishable. Therefore, the all-pervading (Brahma) ever rests in sacrifice.",..3.15.. Karma originates from Brahmaji and Brahmaji is expressed through Akshar Tattva. That is why the omnipresent Brahma is always established in Yagya.
"3.16 He who does not follow here the wheel thus set revolving, who is of sinful life, rejoicing in the senses, he lives in vain, O Arjuna.","..3.16.. The man who does not follow the cycle thus initiated here, O Partha, that sinful man who indulges in the senses, lives his life in vain."
"3.17 But for that man who rejoices only in the Self, who is satisfied with the Self and who is content in the Self alone, verily there is nothing to do.","..3.17.. But the person who rejoices in the soul, is satisfied in the soul and is satisfied in the soul, there is no duty for him."
3.18 For him there is no interest whatever in what is done or what is not done; nor does he depend on any being for any object.,"..3.18.. In this world, that man has no concern with action and non-action, nor does he depend on mere existence for anything."
"3.19 Therefore without attachment, do thou always perform action which should be done; for by performing action without attachment man reaches the Supreme.","..3.19.. Therefore, you should always perform your duty properly without being attached;  Because, an unattached man attains God while doing work."
3.20 Janaka and others attained perfection verily by action only; even with a view to the protection of the masses thou shouldst perform action.,..3.20.. Janakadi (knowledgeable people) also looking at the accumulation of people (people's protection) achieved through action itself;  You are capable of doing the work.
"3.21 Whatsoever a great man does, that the other men also do; whatever he sets up as the standard, that the world (mankind) follows.","..3.21.. Whatever a great man conducts, others also imitate him; Whatever man proves, people also follow him."
"3.22 There is nothing in the three worlds, O Arjuna, that should be done by Me, nor is there anything unattained that should be attained; yet I engage Myself in action.","..3.22.. Even though I do not have any duties in the worldly world and even the slightest thing worth attaining (Avapatvyam) is not unattainable, still I behave in action only."
"3.23 For, should I not ever engage Myself in action, unwearied, men would in every way follow My path, O Arjuna.",".3.23. If I am careful (Atandritah) then perhaps I may not continue in action, O Partha! Men will follow my path in every way."
3.24 These worlds would perish if I did not perform action; I should be the author of confusion of castes and destruction of these beings.,"..3.24.. If I do not act, all these worlds will be destroyed; And I will be the creator of casteism and the destroyer of this people."
