Original,Translated
"3.10 The Creator, having in the beginning (of creation) created mankind together with sacrifice, said, ""By this shall ye propagate; let this be the milch cow of your desires (the cow which yields all the desired objects).""","3. 10. 2. Prajapati (Creator) created the people with the sacrifice, etc., and said, “By this sacrifice you will gain growth, and this sacrifice will fulfil your desires. ”"
"3.11 With this do ye nourish the gods and may those gods nourish you; thus nourishing one another, ye shall attain to the highest good.","You shall advance the gods by this sacrifice, and they shall advance you. Thus you shall receive the supreme credit for your mutual advancement."
"3.12 The gods, nourished by the sacrifice, will give you the desired objects. So, he who enjoys the objects given by the gods without offering (in return) to them, is verily a thief.",The gods fed by the sacrifice will give you good enjoyment. The enjoyment given by them is surely a thief.
3.13 The righteous who eat the remnants of the sacrifice are freed from all sins; but those sinful ones who cook food (only) for their own sake verily eat sin.,"The best men who eat the remainder of the sacrifice are free from sins, but those who eat only for themselves eat only sins."
3.14 From food come forth beings; from rain food is produced; from sacrifice arises rain and sacrifice is born of action.,"All living creatures are born of grain, the origin of grain is from leaf, the origin of leaf is from sacrifice and the origin of sacrifice is from works."
"3.15 Know thou that action comes from Brahma and Brahma comes from the Imperishable. Therefore, the all-pervading (Brahma) ever rests in sacrifice.","3. 15. Action originates from Brahman and Brahman is expressed by the literal principle. Therefore, the universal Brahman is always embedded in the sacrifice."
"3.16 He who does not follow here the wheel thus set revolving, who is of sinful life, rejoicing in the senses, he lives in vain, O Arjuna.","3.16. The man who does not follow the cycle thus conducted here, the sinful man who enters the earthly senses lives in vain."
"3.17 But for that man who rejoices only in the Self, who is satisfied with the Self and who is content in the Self alone, verily there is nothing to do.","But there is no duty for a man who is satisfied in the spirit, who is satisfied in the spirit, who is satisfied in the spirit."
3.18 For him there is no interest whatever in what is done or what is not done; nor does he depend on any being for any object.,"3.18. In this world, the man has no purpose from what he has done and from what he has not done, nor is he dependent on the devil for anything."
"3.19 Therefore without attachment, do thou always perform action which should be done; for by performing action without attachment man reaches the Supreme.","3.19. Therefore, always do duty and act accordingly without being destitute, for the destitute man who acts receives the Spirit."
3.20 Janaka and others attained perfection verily by action only; even with a view to the protection of the masses thou shouldst perform action.,3. 20. 2. Gyanadi (the wise man) also sees the folk collection (the preservation of the world); you are capable of action.
"3.21 Whatsoever a great man does, that the other men also do; whatever he sets up as the standard, that the world (mankind) follows.",3.21. The best man acts as others do; the man who proves something follows him.
"3.22 There is nothing in the three worlds, O Arjuna, that should be done by Me, nor is there anything unattained that should be attained; yet I engage Myself in action.","Although I do not have any duty in the vision and I do not have anything that can be obtained, I treat in action."
"3.23 For, should I not ever engage Myself in action, unwearied, men would in every way follow My path, O Arjuna.","If I were to be warned, perhaps I would not be engaged in the work, and all men would follow my way."
3.24 These worlds would perish if I did not perform action; I should be the author of confusion of castes and destruction of these beings.,"3. 24 If I do not act, all these peoples will be destroyed; and I will be the perpetrator of corruption and the perpetrator of destruction of this people."
"3.25 As the ignorant men act from attachment to action, O Bharata (Arjuna), so should the wise act without attachment, wishing the welfare of the world.","3. 25 - O India! As the ignorant who are addicted to work do, so should the learned man be addicted and work for the sake of the welfare of the people."
"3.26 Let no wise man unsettle the mind of ignorant people who are attached to action; he should engage them in all actions, himself fulfilling them with devotion.","3.26. The wise man, do not confuse the intelligence of the ignorant who are in the works, do the same to them by himself (in devotion) and conduct the works accordingly."
"3.27 All actions are wrought in all cases by the alities of Nature only. He whose mind is deluded by egoism thinks, ""I am the doer.""","3.27. All works are done by the qualities of nature, the ego - enchanted man assumes, ""I am the doer."""
"3.28 But he who knows the Truth, O mighty-armed (Arjuna), about the divisions of the alities and (their) functions, knowing that the Gunas as senses move amidst the Gunas as the sense-objects, is not attached.","But, O Mahabaho, a wise man who knows the truth of the department of virtues and works, knowing that virtues behave in virtues, is not persuaded."
3.29 Those deluded by the alities of Nature are attached to the functions of the alities. The man of perfect knowledge should not unsettle the foolish one who is of imperfect knowledge.,"3.29. Purushas enchanted by the qualities of nature are addicted to virtue and action, let not the Purusha who has the full knowledge deceive those who have the incomplete knowledge."
"3.30 Renouncing all actions in Me, with the mind centred in the Self, free from hope and egoism, and from (mental) fever, do thou fight.","3. 30. Fight with all your deeds in me, without hope and affection, without anger."
"3.31 Those men who constantly practise this teaching of Mine with faith and without cavilling, they too are freed from actions.","3. 31. Those who, without guilt, without intellect and with devotion, always follow my teachings with reverence, are free from works."
"3.32 But those who carp at My teaching and do not practise it, deluded of all knowledge, and devoid of discrimination, know them to be doomed to destruction.","But those who do not follow this view of mine, the fools who are inclined to blame, will be destroyed by all these knowledge."
"3.33 Even a wise man acts in accordance with his own nature; beings will follow Nature; what can 
restraint do?","3. 33 The wise man also strives according to his own nature. All creatures go to their own nature, then what will he do with them?"
"3.34 Attachment and aversion for the objects of the senses abide in the senses; let none come under their sway; for, they are his foes.",3.34. The senses (i. e. each sense) are envious of the subject (in the mind); man should not be subject to them; for they are his (human) enemies.
"3.35 Better is one's own duty, though devoid of merit than the duty of another well discharged. Better is death in one's own duty; the duty of another is fraught with fear (is productive of danger).",3. 35. Worship of self - religion without merit is better than properly respected super - religion; death in self - religion is beneficial (but) super - religion is frightening.
