Original,Translated
"3.9 The world is bound by actions other than those performed for the sake of sacrifice; do thou, therefore, O son of Kunti (Arjuna), perform action for that sake (for sacrifice alone), free from attachment.","3.9 In addition to the work done for the knowledge, it is linked by the work of men, so give up the person and act the work for the purpose of the knowledge."
"3.10 The Creator, having in the beginning (of creation) created mankind together with sacrifice, said, ""By this shall ye propagate; let this be the milch cow of your desires (the cow which yields all the desired objects).""","3:10 And the Prophet (peace and blessings of Allah be upon him) created a people, including the knowledge, and said: Through this knowledge you will gain growth, and this knowledge will be fulfilling the desires you want."
"3.11 With this do ye nourish the gods and may those gods nourish you; thus nourishing one another, ye shall attain to the highest good.","3:11 Through this knowledge advance the gods, and they will advance you as the gods; thus you will receive the ultimate righteousness by advancing each other."
"3.12 The gods, nourished by the sacrifice, will give you the desired objects. So, he who enjoys the objects given by the gods without offering (in return) to them, is verily a thief.","3:12 The gods that are fed by the knowledge will provide you with food; the foods that they give, which men eat without giving them, is indeed a thief."
3.13 The righteous who eat the remnants of the sacrifice are freed from all sins; but those sinful ones who cook food (only) for their own sake verily eat sin.,"13 The best men who eat the remaining food of the knowledge are free from all sins, but those who cook only for themselves, they eat only sins."
3.14 From food come forth beings; from rain food is produced; from sacrifice arises rain and sacrifice is born of action.,3.14 All creatures are born from food from the origin of food; the origin of food is born from knowledge and from the works of knowledge.
"3.15 Know thou that action comes from Brahma and Brahma comes from the Imperishable. Therefore, the all-pervading (Brahma) ever rests in sacrifice.",3.15 The origin of karma comes from the brahmaji and the brahmaji letters are expressed by the intelligence. therefore all the broad brahma is always distinguished in the knowledge.
"3.16 He who does not follow here the wheel thus set revolving, who is of sinful life, rejoicing in the senses, he lives in vain, O Arjuna.","3.16 The man who does not follow the cycle that has been trained in this way here, the man of sin age who runs in the parths, wins vainly."
"3.17 But for that man who rejoices only in the Self, who is satisfied with the Self and who is content in the Self alone, verily there is nothing to do.","3:17 But whoever is satisfied in the Spirit that is in the Spirit, and satisfied in the Spirit, there is no duty for him."
3.18 For him there is no interest whatever in what is done or what is not done; nor does he depend on any being for any object.,"3.18 In this world, that man has no intention from acts and uncleanity, and neither is he dependent on the spirit for any object."
"3.19 Therefore without attachment, do thou always perform action which should be done; for by performing action without attachment man reaches the Supreme.","3:19 Therefore, you shall be unreliable and always act in accordance with the work of duty; for the unreliable man receives the Spirit by doing the work."
3.20 Janaka and others attained perfection verily by action only; even with a view to the protection of the masses thou shouldst perform action.,3:20 And the people (the knowledge of the people) also see the people (the people) who have gained awareness through the work; and you are worthy of doing.
"3.21 Whatsoever a great man does, that the other men also do; whatever he sets up as the standard, that the world (mankind) follows.","As the best man behaves, the other people also simulate the same; the man who proves something, the people also follow it."
"3.22 There is nothing in the three worlds, O Arjuna, that should be done by Me, nor is there anything unattained that should be attained; yet I engage Myself in action.","3:22 Though I have no duty in the trial, and even the little thing which is to be obtained is not sufficient, I am still in the work."
"3.23 For, should I not ever engage Myself in action, unwearied, men would in every way follow My path, O Arjuna.","3:23 And if I was wary, I would not keep in the work, O Parath, in every way man will follow My path."
3.24 These worlds would perish if I did not perform action; I should be the author of confusion of castes and destruction of these beings.,"24 If I do not act, all these peoples will be destroyed; and I will be the servant of the righteous, and the destroyer of this people."
"3.25 As the ignorant men act from attachment to action, O Bharata (Arjuna), so should the wise act without attachment, wishing the welfare of the world.",3.25 O India! the ignorants who are in the karma do the same work as the scientists do the same work by the desire of the people’s collection (people’s well-being).
"3.26 Let no wise man unsettle the mind of ignorant people who are attached to action; he should engage them in all actions, himself fulfilling them with devotion.","3:26 The wise man shall not cause confusion in the wisdom of the ignorants who are in the works, and shall be self-contained and act as well as the works, and shall do the same with them."
"3.27 All actions are wrought in all cases by the alities of Nature only. He whose mind is deluded by egoism thinks, ""I am the doer.""","3.27 The whole work is done by the qualities of nature, the man enthusiastic of ego, “I am the worker” thus considers."
"3.28 But he who knows the Truth, O mighty-armed (Arjuna), about the divisions of the alities and (their) functions, knowing that the Gunas as senses move amidst the Gunas as the sense-objects, is not attached.","3:28 But O great, the wise man who knows the truth of the department of qualities and charity, knowing that “the qualities are in qualities” (in charity) would not be astonished."
3.29 Those deluded by the alities of Nature are attached to the functions of the alities. The man of perfect knowledge should not unsettle the foolish one who is of imperfect knowledge.,"3:29 And the men who are worshipped by the qualities of nature are inherent in the qualities and in the karma, and the men who have incomplete knowledge shall not be distracted by the men who have full knowledge."
"3.30 Renouncing all actions in Me, with the mind centred in the Self, free from hope and egoism, and from (mental) fever, do thou fight.","3:30 Through all the works in me, without hope and desire, you fight without compassion."
